accident_id,city,state,latitude,longitude,cluster,risk_score,hour,casualties,accident_severity,weather,visibility,road_type,traffic_density
14775,Chandigarh,Punjab,30.60757,76.711488,2,0.65,20,2,fatal,fog,low,urban,low
14776,Kolkata,West Bengal,22.544563,88.422135,0,0.6,18,1,minor,rain,medium,urban,high
14777,Delhi,Delhi,28.437123,77.187003,2,1.0,17,2,fatal,fog,low,urban,high
14778,Bangalore,Karnataka,13.186225,77.79367,1,0.45,10,0,minor,clear,high,rural,high
14779,Chennai,Tamil Nadu,12.869722,80.234261,1,0.5,6,2,fatal,clear,high,urban,high
14780,Bangalore,Karnataka,12.837086,77.678498,1,0.3,15,2,major,clear,high,highway,high
14781,Hyderabad,Telangana,17.530037,78.579136,2,0.65,14,0,minor,fog,low,highway,high
14782,Pune,Maharashtra,18.596527,73.941392,1,0.25,19,0,major,clear,high,rural,medium
14783,Pune,Maharashtra,18.554218,73.975367,2,0.8,8,5,fatal,fog,low,urban,medium
14784,Bangalore,Karnataka,12.991625,77.543793,2,0.65,12,3,minor,fog,low,highway,high
14785,Hyderabad,Telangana,17.428498,78.219663,1,0.1,2,1,minor,clear,high,urban,low
14786,Kolkata,West Bengal,22.61338,88.310925,3,0.65,14,1,fatal,rain,low,rural,low
14787,Mumbai,Maharashtra,19.111769,72.941436,3,0.45,20,3,major,rain,low,urban,medium
14788,Chennai,Tamil Nadu,13.197202,80.111838,2,0.8,9,0,minor,fog,low,highway,high
14789,Pune,Maharashtra,18.454319,73.968212,2,1.0,9,5,fatal,fog,low,rural,high
14790,Hyderabad,Telangana,17.352827,78.29447,2,0.45,6,1,minor,fog,low,urban,low
14791,Kolkata,West Bengal,22.659377,88.379407,3,0.65,21,3,minor,rain,low,highway,high
14792,Chandigarh,Punjab,30.719838,76.703678,2,0.8,17,0,minor,fog,low,rural,high
14793,Bangalore,Karnataka,13.036752,77.469071,3,0.45,12,3,minor,rain,low,rural,low
14794,Bangalore,Karnataka,12.959127,77.747033,2,0.65,7,5,minor,fog,low,rural,high
14795,Kolkata,West Bengal,22.410257,88.287047,1,0.1,3,1,major,clear,high,highway,medium
14796,Pune,Maharashtra,18.490456,73.747394,2,0.6,10,1,minor,fog,low,rural,medium
14797,Hyderabad,Telangana,17.595288,78.579087,1,0.3,22,4,major,clear,high,highway,high
14798,Pune,Maharashtra,18.542101,73.976305,1,0.1,3,2,minor,clear,high,urban,low
14799,Kolkata,West Bengal,22.427716,88.369453,1,0.25,8,0,minor,clear,high,highway,medium
14800,Mumbai,Maharashtra,18.970017,72.950242,3,0.45,0,0,minor,rain,low,urban,low
14801,Mumbai,Maharashtra,19.237221,72.897617,1,0.45,8,0,major,clear,high,rural,high
14802,Bangalore,Karnataka,12.924367,77.666139,2,0.65,6,2,minor,fog,low,urban,high
14803,Delhi,Delhi,28.822202,77.066714,1,0.45,9,0,minor,clear,high,highway,high
14804,Delhi,Delhi,28.705409,76.853121,1,0.1,21,1,minor,clear,high,highway,low
14805,Kolkata,West Bengal,22.58337,88.415089,1,0.1,20,0,minor,clear,high,urban,low
14806,Mumbai,Maharashtra,18.92161,72.784857,1,0.3,5,3,fatal,clear,high,urban,medium
14807,Mumbai,Maharashtra,19.009449,72.824256,2,1.0,10,3,fatal,fog,low,rural,high
14808,Kolkata,West Bengal,22.458226,88.252253,1,0.1,1,0,minor,clear,high,highway,low
14809,Hyderabad,Telangana,17.320081,78.265166,2,0.45,5,2,major,fog,low,urban,medium
14810,Chennai,Tamil Nadu,12.88667,80.21678,0,0.45,5,1,major,rain,medium,rural,high
14811,Delhi,Delhi,28.444027,76.804705,1,0.45,10,0,major,clear,high,rural,high
14812,Mumbai,Maharashtra,19.154003,72.990093,0,0.45,15,1,minor,rain,medium,rural,high
14813,Mumbai,Maharashtra,18.911461,72.912737,1,0.1,3,1,minor,clear,high,rural,low
14814,Pune,Maharashtra,18.680825,73.996637,1,0.45,18,4,fatal,clear,high,urban,medium
14815,Chandigarh,Punjab,30.714077,76.765032,0,0.45,23,0,minor,rain,medium,urban,high
14816,Delhi,Delhi,28.721771,76.859633,0,0.25,22,0,minor,rain,medium,urban,low
14817,Mumbai,Maharashtra,18.800049,72.737905,1,0.1,3,1,major,clear,high,highway,low
14818,Pune,Maharashtra,18.543774,73.961743,3,0.45,14,0,minor,rain,low,urban,low
14819,Chennai,Tamil Nadu,13.075096,80.251033,3,0.65,13,1,minor,rain,low,highway,high
14820,Hyderabad,Telangana,17.331225,78.230149,1,0.45,18,2,minor,clear,high,highway,high
14821,Pune,Maharashtra,18.474158,73.861664,1,0.3,16,5,minor,clear,high,rural,high
14822,Mumbai,Maharashtra,18.898437,72.995198,0,0.6,10,2,major,rain,medium,rural,high
14823,Bangalore,Karnataka,12.974428,77.771213,1,0.1,6,1,major,clear,high,highway,medium
14824,Kolkata,West Bengal,22.466176,88.477277,0,0.25,1,1,major,rain,medium,urban,low
14825,Bangalore,Karnataka,13.047408,77.408071,2,0.45,5,1,minor,fog,low,highway,medium
14826,Chennai,Tamil Nadu,12.887818,80.193514,2,0.8,10,2,minor,fog,low,urban,high
14827,Kolkata,West Bengal,22.679787,88.468699,2,0.45,5,2,minor,fog,low,urban,low
14828,Delhi,Delhi,28.878105,77.119803,3,0.65,23,0,minor,rain,low,highway,high
14829,Chandigarh,Punjab,30.677693,76.725466,2,0.45,4,0,minor,fog,low,urban,low
14830,Mumbai,Maharashtra,19.026331,72.792342,1,0.1,22,2,minor,clear,high,highway,low
14831,Chennai,Tamil Nadu,13.076951,80.268043,0,0.25,3,1,major,rain,medium,highway,low
14832,Kolkata,West Bengal,22.426931,88.303937,2,0.45,20,3,minor,fog,low,highway,low
14833,Kolkata,West Bengal,22.595147,88.240369,1,0.3,1,0,minor,clear,high,rural,high
14834,Kolkata,West Bengal,22.439582,88.236428,0,0.25,14,2,minor,rain,medium,urban,medium
14835,Chandigarh,Punjab,30.795799,76.703438,1,0.1,14,2,minor,clear,high,highway,low
14836,Bangalore,Karnataka,13.110543,77.417387,1,0.1,23,1,minor,clear,high,rural,low
14837,Kolkata,West Bengal,22.52389,88.487931,1,0.1,2,0,major,clear,high,rural,low
14838,Mumbai,Maharashtra,19.045608,72.772401,0,0.45,14,2,fatal,rain,medium,urban,medium
14839,Bangalore,Karnataka,13.170232,77.77601,0,0.25,16,0,minor,rain,medium,highway,low
14840,Pune,Maharashtra,18.494591,73.962673,1,0.1,7,0,major,clear,high,rural,low
14841,Kolkata,West Bengal,22.647966,88.46242,1,0.3,5,0,minor,clear,high,highway,high
14842,Mumbai,Maharashtra,19.253383,72.761699,2,0.8,19,1,minor,fog,low,urban,high
14843,Bangalore,Karnataka,12.871464,77.577812,2,0.65,12,4,major,fog,low,highway,high
14844,Pune,Maharashtra,18.400087,73.956382,2,0.6,18,3,minor,fog,low,rural,medium
14845,Delhi,Delhi,28.797182,76.835441,0,0.6,17,2,minor,rain,medium,urban,high
14846,Chandigarh,Punjab,30.771477,76.734942,2,0.65,20,2,fatal,fog,low,rural,low
14847,Kolkata,West Bengal,22.582039,88.376337,3,0.85,23,5,fatal,rain,low,rural,high
14848,Mumbai,Maharashtra,19.11473,72.802569,3,0.45,15,2,minor,rain,low,highway,low
14849,Hyderabad,Telangana,17.570704,78.535378,1,0.1,12,1,minor,clear,high,urban,low
14850,Pune,Maharashtra,18.468342,73.892114,1,0.1,13,2,minor,clear,high,highway,medium
14851,Delhi,Delhi,28.459159,77.244508,2,0.45,20,0,minor,fog,low,rural,low
14852,Chandigarh,Punjab,30.654113,76.777371,1,0.1,2,1,major,clear,high,rural,low
14853,Hyderabad,Telangana,17.285035,78.487767,2,0.45,14,0,minor,fog,low,highway,medium
14854,Delhi,Delhi,28.446283,76.873009,1,0.3,13,1,minor,clear,high,highway,high
14855,Mumbai,Maharashtra,19.001953,72.983033,0,0.45,6,1,major,rain,medium,urban,high
14856,Delhi,Delhi,28.718382,76.872405,2,0.45,23,5,minor,fog,low,highway,low
14857,Bangalore,Karnataka,12.964904,77.726534,1,0.3,14,1,minor,clear,high,highway,high
14858,Chennai,Tamil Nadu,12.948572,80.261677,2,0.45,4,0,major,fog,low,highway,medium
14859,Mumbai,Maharashtra,18.833042,72.78305,2,0.45,12,2,minor,fog,low,rural,medium
14860,Chennai,Tamil Nadu,12.809652,80.255162,2,0.45,13,2,major,fog,low,rural,medium
14861,Bangalore,Karnataka,12.849346,77.556592,2,0.45,1,4,minor,fog,low,rural,low
14862,Mumbai,Maharashtra,18.881986,72.869101,1,0.45,19,3,minor,clear,high,urban,high
14863,Chennai,Tamil Nadu,12.942968,80.277063,2,0.45,7,0,major,fog,low,urban,medium
14864,Chennai,Tamil Nadu,12.968336,80.120643,1,0.1,7,1,minor,clear,high,highway,low
14865,Kolkata,West Bengal,22.485882,88.443976,0,0.65,6,3,fatal,rain,medium,urban,high
14866,Mumbai,Maharashtra,19.032498,72.825365,2,0.65,6,4,fatal,fog,low,urban,low
14867,Bangalore,Karnataka,13.096027,77.437996,0,0.25,3,0,minor,rain,medium,highway,medium
14868,Bangalore,Karnataka,13.013317,77.617879,1,0.45,10,5,fatal,clear,high,highway,low
14869,Bangalore,Karnataka,13.13568,77.726156,1,0.45,10,1,minor,clear,high,urban,high
14870,Chandigarh,Punjab,30.686442,76.727034,2,0.45,1,4,minor,fog,low,rural,low
14871,Delhi,Delhi,28.46439,77.253669,0,0.6,9,1,major,rain,medium,rural,high
14872,Delhi,Delhi,28.630677,76.958626,3,0.45,4,2,major,rain,low,highway,low
14873,Chandigarh,Punjab,30.688062,76.860393,2,0.45,12,1,minor,fog,low,urban,low
14874,Hyderabad,Telangana,17.234378,78.512292,3,0.6,17,1,major,rain,low,highway,medium
14875,Chennai,Tamil Nadu,12.850028,80.191803,1,0.1,13,3,minor,clear,high,rural,low
14876,Chandigarh,Punjab,30.743071,76.848972,1,0.1,15,2,minor,clear,high,highway,medium
14877,Delhi,Delhi,28.568724,76.828241,2,0.45,21,0,minor,fog,low,urban,medium
14878,Kolkata,West Bengal,22.509296,88.286248,2,0.45,4,2,minor,fog,low,highway,medium
14879,Mumbai,Maharashtra,19.115464,72.981583,1,0.5,16,4,fatal,clear,high,highway,high
14880,Kolkata,West Bengal,22.459138,88.290182,3,0.65,12,3,minor,rain,low,urban,high
14881,Chandigarh,Punjab,30.699893,76.835737,2,0.45,13,1,major,fog,low,rural,low
14882,Mumbai,Maharashtra,18.968694,72.91192,2,0.6,18,3,minor,fog,low,rural,low
14883,Delhi,Delhi,28.697994,76.87602,3,0.45,20,3,minor,rain,low,rural,medium
14884,Mumbai,Maharashtra,19.124691,72.871169,2,0.45,1,2,minor,fog,low,rural,medium
14885,Chandigarh,Punjab,30.715255,76.751519,1,0.1,21,2,minor,clear,high,rural,medium
14886,Delhi,Delhi,28.729777,77.00814,1,0.1,1,0,minor,clear,high,urban,medium
14887,Bangalore,Karnataka,12.815125,77.541815,2,1.0,18,4,fatal,fog,low,urban,high
14888,Pune,Maharashtra,18.642348,73.849321,0,0.45,7,1,major,rain,medium,highway,high
14889,Pune,Maharashtra,18.512472,73.821869,0,0.45,2,5,fatal,rain,medium,rural,low
14890,Mumbai,Maharashtra,18.863126,72.757525,2,0.65,21,2,fatal,fog,low,rural,medium
14891,Chennai,Tamil Nadu,13.014094,80.235826,1,0.1,22,2,minor,clear,high,urban,low
14892,Bangalore,Karnataka,13.088474,77.603386,0,0.45,2,2,minor,rain,medium,highway,high
14893,Hyderabad,Telangana,17.449276,78.577602,1,0.3,12,2,minor,clear,high,highway,high
14894,Hyderabad,Telangana,17.243399,78.225332,2,0.45,12,2,minor,fog,low,highway,low
14895,Chandigarh,Punjab,30.754173,76.723029,3,0.8,17,3,minor,rain,low,urban,high
14896,Pune,Maharashtra,18.511035,73.948101,3,0.8,18,0,minor,rain,low,highway,high
14897,Hyderabad,Telangana,17.474124,78.552167,2,0.8,17,2,major,fog,low,urban,high
14898,Chandigarh,Punjab,30.617054,76.790314,1,0.3,11,2,minor,clear,high,rural,high
14899,Kolkata,West Bengal,22.602665,88.363926,0,0.4,18,2,major,rain,medium,urban,medium
14900,Chennai,Tamil Nadu,13.108862,80.262289,0,0.45,6,5,fatal,rain,medium,highway,low
14901,Delhi,Delhi,28.774192,77.074827,1,0.5,20,4,fatal,clear,high,urban,high
14902,Pune,Maharashtra,18.68418,73.886294,1,0.1,15,1,minor,clear,high,urban,medium
14903,Chandigarh,Punjab,30.726047,76.899335,2,0.45,20,0,minor,fog,low,rural,medium
14904,Chennai,Tamil Nadu,13.142371,80.275348,1,0.3,6,2,minor,clear,high,urban,high
14905,Chennai,Tamil Nadu,13.032528,80.279551,1,0.25,17,1,major,clear,high,highway,medium
14906,Chennai,Tamil Nadu,12.8951,80.115992,1,0.1,4,0,minor,clear,high,highway,low
14907,Mumbai,Maharashtra,19.252079,72.855958,2,0.8,18,0,minor,fog,low,urban,high
14908,Kolkata,West Bengal,22.522057,88.484733,2,0.45,4,0,minor,fog,low,highway,low
14909,Chandigarh,Punjab,30.60446,76.807658,1,0.1,22,0,minor,clear,high,rural,low
14910,Mumbai,Maharashtra,19.234203,72.993073,0,0.25,20,2,minor,rain,medium,rural,low
14911,Kolkata,West Bengal,22.604753,88.362356,0,0.25,1,2,major,rain,medium,highway,low
14912,Chennai,Tamil Nadu,13.002041,80.281399,1,0.1,4,2,minor,clear,high,rural,medium
14913,Pune,Maharashtra,18.472589,73.78862,2,0.85,21,4,fatal,fog,low,urban,high
14914,Chennai,Tamil Nadu,13.02471,80.240896,2,0.45,7,0,major,fog,low,highway,low
14915,Chennai,Tamil Nadu,13.011333,80.20639,3,0.8,17,0,minor,rain,low,urban,high
14916,Kolkata,West Bengal,22.493256,88.215399,1,0.1,7,1,minor,clear,high,highway,medium
14917,Bangalore,Karnataka,13.086425,77.573286,2,0.45,3,3,minor,fog,low,urban,low
14918,Chandigarh,Punjab,30.673887,76.781148,1,0.1,3,0,minor,clear,high,highway,medium
14919,Chandigarh,Punjab,30.603267,76.871541,2,0.8,9,1,fatal,fog,low,highway,low
14920,Kolkata,West Bengal,22.577775,88.255991,3,0.65,5,3,minor,rain,low,rural,high
14921,Pune,Maharashtra,18.506772,73.883726,0,0.65,21,4,fatal,rain,medium,highway,high
14922,Mumbai,Maharashtra,18.907045,72.90432,3,0.45,11,1,major,rain,low,rural,medium
14923,Mumbai,Maharashtra,18.929845,72.78748,1,0.3,6,1,major,clear,high,urban,high
14924,Mumbai,Maharashtra,19.095646,72.919324,2,0.45,14,0,minor,fog,low,rural,medium
14925,Pune,Maharashtra,18.4348,73.94046,1,0.1,2,0,minor,clear,high,highway,low
14926,Chandigarh,Punjab,30.743162,76.84929,2,0.45,16,0,minor,fog,low,highway,low
14927,Kolkata,West Bengal,22.563988,88.42185,2,0.65,23,1,minor,fog,low,rural,high
14928,Chandigarh,Punjab,30.676437,76.755113,2,0.45,1,2,minor,fog,low,rural,low
14929,Bangalore,Karnataka,13.055659,77.523196,1,0.3,15,2,minor,clear,high,urban,high
14930,Chandigarh,Punjab,30.681713,76.749413,2,0.6,9,0,minor,fog,low,highway,medium
14931,Kolkata,West Bengal,22.493932,88.287838,1,0.4,5,2,major,clear,high,highway,high
14932,Bangalore,Karnataka,12.99561,77.420269,2,0.45,11,0,major,fog,low,highway,low
14933,Hyderabad,Telangana,17.262809,78.403526,2,0.45,4,2,major,fog,low,highway,low
14934,Hyderabad,Telangana,17.291388,78.212621,2,0.45,23,3,minor,fog,low,rural,medium
14935,Delhi,Delhi,28.55442,77.01588,1,0.1,2,0,major,clear,high,urban,medium
14936,Chennai,Tamil Nadu,12.888235,80.289915,1,0.25,18,3,minor,clear,high,highway,medium
14937,Bangalore,Karnataka,13.185156,77.425328,1,0.1,7,3,minor,clear,high,urban,low
14938,Chandigarh,Punjab,30.643067,76.708347,2,0.65,6,0,major,fog,low,highway,high
14939,Kolkata,West Bengal,22.563058,88.384692,2,0.8,8,1,minor,fog,low,urban,high
14940,Hyderabad,Telangana,17.383522,78.452421,3,0.6,8,0,major,rain,low,rural,medium
14941,Hyderabad,Telangana,17.430215,78.477716,2,0.45,5,0,major,fog,low,highway,medium
14942,Kolkata,West Bengal,22.568414,88.35665,2,0.65,11,2,fatal,fog,low,urban,medium
14943,Chandigarh,Punjab,30.652468,76.898362,2,0.6,19,1,major,fog,low,highway,medium
14944,Bangalore,Karnataka,13.014092,77.556785,2,0.45,3,3,minor,fog,low,rural,low
14945,Bangalore,Karnataka,13.151228,77.626964,1,0.1,14,1,minor,clear,high,highway,low
14946,Chennai,Tamil Nadu,13.085631,80.152039,0,0.4,10,1,major,rain,medium,highway,medium
14947,Mumbai,Maharashtra,18.931505,72.905386,1,0.25,19,2,major,clear,high,rural,medium
14948,Bangalore,Karnataka,12.818891,77.483768,2,0.45,15,2,major,fog,low,highway,low
14949,Delhi,Delhi,28.466984,76.856788,1,0.3,21,3,fatal,clear,high,highway,low
14950,Kolkata,West Bengal,22.511821,88.476252,1,0.1,15,0,major,clear,high,rural,medium
14951,Bangalore,Karnataka,13.112586,77.772788,2,0.6,9,2,minor,fog,low,urban,medium
14952,Hyderabad,Telangana,17.211357,78.357159,0,0.25,20,0,major,rain,medium,highway,medium
14953,Hyderabad,Telangana,17.553338,78.412488,2,0.65,21,1,fatal,fog,low,highway,low
14954,Hyderabad,Telangana,17.525811,78.452404,2,0.45,13,0,major,fog,low,urban,medium
14955,Chandigarh,Punjab,30.708015,76.889644,2,0.45,20,2,minor,fog,low,rural,low
14956,Kolkata,West Bengal,22.687422,88.29649,3,0.45,11,2,major,rain,low,urban,low
14957,Mumbai,Maharashtra,18.834321,72.922573,2,0.45,1,0,minor,fog,low,rural,low
14958,Mumbai,Maharashtra,19.165522,72.99411,2,0.45,4,0,minor,fog,low,urban,low
14959,Pune,Maharashtra,18.557063,73.861022,0,0.4,18,0,minor,rain,medium,highway,medium
14960,Chandigarh,Punjab,30.661904,76.863041,2,0.45,15,3,minor,fog,low,highway,medium
14961,Mumbai,Maharashtra,19.21876,72.865374,1,0.1,4,4,major,clear,high,rural,low
14962,Hyderabad,Telangana,17.332615,78.571781,0,0.8,9,5,fatal,rain,medium,rural,high
14963,Hyderabad,Telangana,17.475842,78.244404,3,0.8,18,1,major,rain,low,highway,high
14964,Pune,Maharashtra,18.410994,73.759685,2,0.45,5,1,minor,fog,low,highway,low
14965,Mumbai,Maharashtra,19.183703,72.789464,2,0.65,2,0,minor,fog,low,rural,high
14966,Chennai,Tamil Nadu,13.010786,80.25302,2,0.45,5,1,minor,fog,low,urban,medium
14967,Delhi,Delhi,28.783206,77.143581,0,0.25,1,2,minor,rain,medium,urban,medium
14968,Pune,Maharashtra,18.455887,73.72746,1,0.1,23,1,major,clear,high,rural,medium
14969,Mumbai,Maharashtra,18.831928,72.881817,1,0.1,4,0,major,clear,high,urban,low
14970,Kolkata,West Bengal,22.614179,88.364776,3,0.45,4,0,minor,rain,low,urban,low
14971,Hyderabad,Telangana,17.464617,78.567738,1,0.3,1,3,fatal,clear,high,urban,low
14972,Delhi,Delhi,28.58525,77.178561,2,0.45,14,0,major,fog,low,highway,medium
14973,Chandigarh,Punjab,30.755375,76.898486,3,0.65,16,1,minor,rain,low,rural,high
14974,Chandigarh,Punjab,30.637232,76.832144,0,0.25,4,2,minor,rain,medium,highway,low
14975,Mumbai,Maharashtra,19.199088,72.932352,0,0.25,1,2,minor,rain,medium,highway,low
14976,Mumbai,Maharashtra,18.862776,72.815453,1,0.25,8,0,minor,clear,high,highway,medium
14977,Chandigarh,Punjab,30.605373,76.749247,1,0.1,13,2,minor,clear,high,rural,medium
14978,Chennai,Tamil Nadu,13.195567,80.10394,0,0.25,23,0,major,rain,medium,highway,low
14979,Chandigarh,Punjab,30.796502,76.852164,1,0.1,15,0,minor,clear,high,rural,low
14980,Pune,Maharashtra,18.654824,73.865604,1,0.2,14,1,minor,clear,high,highway,low
14981,Chennai,Tamil Nadu,12.842082,80.21975,2,0.8,17,1,minor,fog,low,rural,high
14982,Hyderabad,Telangana,17.374166,78.307137,1,0.25,18,1,major,clear,high,urban,low
14983,Chandigarh,Punjab,30.704343,76.714385,2,0.45,5,1,major,fog,low,highway,low
14984,Bangalore,Karnataka,13.13969,77.449998,3,0.45,21,0,minor,rain,low,rural,medium
14985,Chennai,Tamil Nadu,12.810635,80.272388,1,0.45,18,2,major,clear,high,urban,high
14986,Pune,Maharashtra,18.480365,73.94808,1,0.3,23,4,fatal,clear,high,highway,medium
14987,Kolkata,West Bengal,22.629621,88.489823,1,0.1,7,3,major,clear,high,rural,medium
14988,Delhi,Delhi,28.547773,77.032732,3,0.65,2,1,fatal,rain,low,urban,low
14989,Hyderabad,Telangana,17.266579,78.331655,2,0.45,23,1,major,fog,low,urban,low
14990,Delhi,Delhi,28.658982,77.029463,1,0.1,7,3,major,clear,high,urban,low
14991,Chandigarh,Punjab,30.642405,76.741502,1,0.45,10,0,minor,clear,high,highway,high
14992,Mumbai,Maharashtra,18.997186,72.920022,3,0.45,0,1,minor,rain,low,highway,low
14993,Kolkata,West Bengal,22.677106,88.343231,1,0.1,3,1,major,clear,high,rural,low
14994,Pune,Maharashtra,18.536651,73.861115,3,0.45,7,0,minor,rain,low,urban,low
14995,Pune,Maharashtra,18.507808,73.888317,2,0.45,22,1,minor,fog,low,urban,medium
14996,Bangalore,Karnataka,13.044444,77.728102,0,0.6,8,0,minor,rain,medium,rural,high
14997,Pune,Maharashtra,18.455929,73.919389,3,0.45,14,1,major,rain,low,highway,medium
14998,Kolkata,West Bengal,22.421775,88.269288,2,0.6,18,3,minor,fog,low,highway,medium
14999,Chandigarh,Punjab,30.787987,76.782732,2,0.45,16,1,minor,fog,low,urban,low
15000,Pune,Maharashtra,18.621244,73.902924,3,0.8,8,1,major,rain,low,urban,high
15001,Mumbai,Maharashtra,18.900408,72.762346,0,0.45,20,2,minor,rain,medium,highway,high
15002,Bangalore,Karnataka,12.948422,77.585939,2,0.8,10,1,fatal,fog,low,urban,medium
15003,Mumbai,Maharashtra,19.236581,72.795263,0,0.25,12,0,major,rain,medium,highway,medium
15004,Delhi,Delhi,28.472992,76.916556,1,0.3,3,3,fatal,clear,high,highway,low
15005,Delhi,Delhi,28.605275,76.829841,1,0.3,6,0,minor,clear,high,rural,high
15006,Delhi,Delhi,28.744687,76.969937,2,0.45,0,1,major,fog,low,highway,low
15007,Hyderabad,Telangana,17.359676,78.498132,0,0.4,8,1,minor,rain,medium,highway,medium
15008,Kolkata,West Bengal,22.51373,88.465415,2,0.85,14,2,fatal,fog,low,urban,high
15009,Chandigarh,Punjab,30.752704,76.721655,1,0.3,15,0,minor,clear,high,highway,high
15010,Hyderabad,Telangana,17.357738,78.383082,1,0.1,2,0,major,clear,high,rural,low
15011,Chandigarh,Punjab,30.608014,76.76599,3,0.45,11,1,minor,rain,low,highway,medium
15012,Kolkata,West Bengal,22.515111,88.351585,1,0.3,14,3,fatal,clear,high,urban,low
15013,Mumbai,Maharashtra,19.22295,72.763673,1,0.1,11,1,major,clear,high,rural,medium
15014,Delhi,Delhi,28.850269,77.240314,0,0.45,20,1,major,rain,medium,rural,high
15015,Pune,Maharashtra,18.546309,73.742749,3,0.8,19,1,major,rain,low,urban,high
15016,Pune,Maharashtra,18.423808,73.829932,0,0.25,1,4,minor,rain,medium,urban,low
15017,Mumbai,Maharashtra,19.031839,72.846529,1,0.1,2,0,minor,clear,high,urban,low
15018,Chennai,Tamil Nadu,13.02641,80.190833,0,0.4,19,3,minor,rain,medium,urban,medium
15019,Hyderabad,Telangana,17.323993,78.385661,1,0.5,5,1,fatal,clear,high,highway,high
15020,Chennai,Tamil Nadu,13.137159,80.299944,1,0.1,16,2,major,clear,high,highway,low
15021,Chandigarh,Punjab,30.798544,76.85487,3,0.85,22,4,fatal,rain,low,urban,high
15022,Chandigarh,Punjab,30.794151,76.803857,1,0.1,5,1,minor,clear,high,rural,medium
15023,Chennai,Tamil Nadu,13.086777,80.163297,1,0.25,18,1,minor,clear,high,urban,low
15024,Mumbai,Maharashtra,19.096916,72.837606,2,0.45,0,4,minor,fog,low,rural,low
15025,Chennai,Tamil Nadu,12.933516,80.230036,3,0.65,7,1,major,rain,low,rural,high
15026,Delhi,Delhi,28.741382,76.805456,0,0.25,12,2,major,rain,medium,highway,medium
15027,Chandigarh,Punjab,30.707601,76.849856,1,0.1,23,0,major,clear,high,urban,medium
15028,Mumbai,Maharashtra,18.952531,72.972986,3,0.45,1,1,minor,rain,low,rural,low
15029,Chennai,Tamil Nadu,13.111892,80.134878,3,0.45,20,0,minor,rain,low,highway,medium
15030,Bangalore,Karnataka,13.067618,77.787517,3,0.45,22,1,minor,rain,low,urban,medium
15031,Delhi,Delhi,28.45979,76.994335,1,0.1,14,3,minor,clear,high,highway,low
15032,Chennai,Tamil Nadu,13.186232,80.210351,1,0.1,5,0,major,clear,high,rural,low
15033,Kolkata,West Bengal,22.646125,88.492531,1,0.3,1,3,fatal,clear,high,urban,low
15034,Kolkata,West Bengal,22.551621,88.383555,1,0.1,16,1,minor,clear,high,rural,low
15035,Bangalore,Karnataka,12.955355,77.404516,1,0.3,21,1,major,clear,high,highway,high
15036,Delhi,Delhi,28.497602,77.246539,3,0.65,20,2,minor,rain,low,urban,high
15037,Pune,Maharashtra,18.41257,73.762925,0,0.25,1,1,minor,rain,medium,rural,low
15038,Delhi,Delhi,28.77952,76.845536,0,0.45,21,3,fatal,rain,medium,rural,medium
15039,Pune,Maharashtra,18.611507,73.904855,2,0.85,20,2,fatal,fog,low,urban,high
15040,Kolkata,West Bengal,22.466485,88.36399,3,0.45,14,4,minor,rain,low,rural,medium
15041,Mumbai,Maharashtra,19.084048,72.944595,1,0.3,3,2,minor,clear,high,rural,high
15042,Pune,Maharashtra,18.4667,73.808193,2,0.65,6,0,minor,fog,low,urban,high
15043,Pune,Maharashtra,18.470259,73.947108,3,0.65,14,1,fatal,rain,low,rural,low
15044,Chennai,Tamil Nadu,12.960448,80.226851,0,0.6,17,2,minor,rain,medium,highway,high
15045,Delhi,Delhi,28.884607,76.820219,2,0.45,14,2,minor,fog,low,urban,low
15046,Chennai,Tamil Nadu,12.958422,80.16674,3,0.65,21,1,fatal,rain,low,rural,medium
15047,Pune,Maharashtra,18.567327,73.817275,1,0.3,11,4,fatal,clear,high,rural,low
15048,Chennai,Tamil Nadu,12.818957,80.118459,2,0.45,3,4,major,fog,low,highway,low
15049,Bangalore,Karnataka,13.190992,77.524873,1,0.1,16,0,minor,clear,high,rural,low
15050,Kolkata,West Bengal,22.63522,88.208196,1,0.3,23,1,major,clear,high,urban,high
15051,Mumbai,Maharashtra,19.138072,72.734598,1,0.3,13,1,minor,clear,high,rural,high
15052,Bangalore,Karnataka,13.094009,77.585187,2,0.8,17,0,major,fog,low,highway,high
15053,Delhi,Delhi,28.816242,76.978303,2,0.65,2,0,minor,fog,low,urban,high
15054,Chennai,Tamil Nadu,13.119351,80.149221,2,0.6,8,3,minor,fog,low,urban,medium
15055,Hyderabad,Telangana,17.477207,78.4191,0,0.25,21,1,major,rain,medium,urban,low
15056,Hyderabad,Telangana,17.550074,78.546326,2,0.45,3,1,minor,fog,low,highway,low
15057,Pune,Maharashtra,18.647879,73.995589,2,0.45,0,0,major,fog,low,rural,medium
15058,Kolkata,West Bengal,22.669685,88.338278,3,0.6,8,1,major,rain,low,rural,medium
15059,Mumbai,Maharashtra,19.18557,72.900891,2,0.45,23,2,minor,fog,low,rural,medium
15060,Hyderabad,Telangana,17.223117,78.585825,1,0.45,9,3,major,clear,high,urban,high
15061,Delhi,Delhi,28.795984,76.949412,2,0.8,17,4,fatal,fog,low,rural,medium
15062,Mumbai,Maharashtra,19.146776,72.971948,2,0.65,15,3,major,fog,low,rural,high
